1056	01:40:43.695	01:40:45.912	THIS IS A MATTER OF DETAIL.
1057	01:40:45.914	01:40:48.114	MAY I REMIND YOU, SIR, ,
1058	01:40:48.116	01:40:51.166	THAT WE WERE ALREADY AT WAR?,
1059	01:40:51.168	01:40:54.336	NOW, CONTRARY TO YOUR TRANQUIL SCENE, ,
1060	01:40:54.338	01:40:55.872	YOUR SUBJECTS WERE SCURRYING,
1061	01:40:55.874	01:40:58.007	IN AND OUT OF PHILADELPHIA ALL SUMMER LONG,
1062	01:40:58.009	01:41:00.076	AFFIXING THEIR NAMES TO MR. JEFFERSON'S...
1063	01:41:01.645	01:41:05.481	HALLOWED PARCHMENT WHENEVER THEY HAPPENED TO BE IN TOWN.
1064	01:41:05.483	01:41:09.852	YOU WOULD NOT DENY THE ARTIST A CERTAIN... LICENSE?,
1065	01:41:09.854	01:41:12.121	DO NOT LET OUR POSTERITY,
1066	01:41:12.123	01:41:15.425	BE DELUDED WITH FICTIONS,
1067	01:41:15.427	01:41:17.026	UNDER THE GUISE OF POETICAL,
1068	01:41:17.028	01:41:19.194	OR GRAPHICAL LICENSE.
1069	01:41:19.196	01:41:22.265	IT IS A VERY COMMON OBSERVATION,
1070	01:41:22.267	01:41:24.167	IN EUROPE, MR. TRUMBULL, ,
1071	01:41:24.169	01:41:25.935	THAT NOTHING IS SO FALSE,
1072	01:41:25.937	01:41:27.870	AS MODERN HISTORY.
1073	01:41:27.872	01:41:30.956	WELL, I WOULD HASTEN TO ADD
1074	01:41:30.958	01:41:33.709	THAT NOTHING IS SO FALSE AS MODERN EUROPEAN HISTORY,
1075	01:41:33.711	01:41:36.396	EXCEPT MODERN AMERICAN HISTORY.
1076	01:41:38.465	01:41:41.017	IN PLAIN ENGLISH, SIR, ,
1077	01:41:43.303	01:41:46.022	I CONSIDER THE TRUE HISTORY OF THE AMERICAN REVOLUTION...
1078	01:41:49.360	01:41:51.194	AS LOST...
1079	01:41:58.101	01:41:59.536	FOREVER.
1080	01:42:25.061	01:42:27.797	I HAVE SOME SCRUPLES OF CONSCIENCE ABOUT...
1081	01:42:29.683	01:42:31.250	WHETHER I OUGHT TO BE PRESERVED,
1082	01:42:31.252	01:42:34.219	OR WHETHER IT WOULD BE CHARITY OF ME TO STUMBLE.
1083	01:42:36.606	01:42:38.107	STILL,
1084	01:42:38.109	01:42:41.744	STILL, I AM NOT WEARY OF LIFE.
1085	01:42:43.330	01:42:44.947	STRANGELY,
1086	01:42:44.949	01:42:46.615	I HAVE HOPE.
1087	01:42:48.418	01:42:50.402	YOU TAKE AWAY HOPE AND WHAT REMAINS?,
1088	01:42:50.404	01:42:52.889	WHAT PLEASURES? DO YOU FOLLOW ME, THOMAS?
1089	01:42:52.891	01:42:54.390	HMM?,
1090	01:42:54.392	01:42:56.359	IT'S GETTING LATE, FATHER.
1091	01:42:56.361	01:42:58.027	IS IT?,
1092	01:42:59.413	01:43:00.947	LET'S GO INSIDE.
1093	01:43:03.416	01:43:05.367	COME HERE, COME HERE.
1094	01:43:08.689	01:43:11.674	I HAVE SEEN A QUEEN OF FRANCE,
1095	01:43:11.676	01:43:15.060	WITH 18 MILLION LIVRES OF DIAMONDS ON HER PERSON.
1096	01:43:17.264	01:43:19.732	BUT I DECLARE,
1097	01:43:19.734	01:43:22.067	THAT ALL THE CHARMS OF HER FACE AND FIGURE,
1098	01:43:22.069	01:43:24.304	ADDED TO ALL THE GLITTER OF HER JEWELS,
1099	01:43:24.306	01:43:26.972	DID NOT IMPRESS ME AS MUCH,
1100	01:43:26.974	01:43:29.208	AS THAT LITTLE SHRUB...
1101	01:43:30.927	01:43:33.312	RIGHT THERE.
1102	01:43:33.314	01:43:34.947	NOW YOUR MOTHER ALWAYS SAID,
1103	01:43:34.949	01:43:36.682	THAT I NEVER DELIGHTED ENOUGH,
1104	01:43:36.684	01:43:38.517	IN THE MUNDANE.
1105	01:43:40.570	01:43:44.206	BUT NOW I FIND IF I LOOK AT EVEN THE SMALLEST THING...
1106	01:43:49.479	01:43:52.514	MY IMAGINATION BEGINS TO ROAM THE MILKY WAY.
1107	01:44:03.610	01:44:05.511	REJOICE EVERMORE.
1108	01:44:07.948	01:44:10.616	WHAT'S THAT, FATHER? REJOICE EVERMORE.
1109	01:44:11.952	01:44:14.420	WELL, IT'S A PHRASE FROM SAINT PAUL, YOU FOOL. ,
1110	01:44:16.590	01:44:18.357	REJOICE EVERMORE.
1111	01:44:18.359	01:44:20.810	REJOICE EVERMORE!,
1112	01:44:20.812	01:44:22.679	( chuckles ),
1113	01:44:22.681	01:44:26.182	OH, I WISH THAT HAD ALWAYS BEEN IN MY HEART AND ON MY TONGUE.
1114	01:44:28.418	01:44:30.553	OH.
1115	01:44:30.555	01:44:31.904	YOU KNOW, I AM FILLED
1116	01:44:31.906	01:44:33.589	WITH AN IRRESISTIBLE IMPULSE,
1117	01:44:33.591	01:44:37.693	TO FALL ON MY KNEES IN ADORATION RIGHT HERE.
1118	01:44:37.695	01:44:39.345	STOP IT. ( laughing, muttering )
1119	01:44:39.347	01:44:40.747	FATHER,
1120	01:44:44.751	01:44:46.752	( coughing ),
1121	01:44:48.455	01:44:51.590	OH, IF ONLY MY KNEES WOULD BEND LIKE THEY USED TO.
1122	01:44:57.013	01:44:59.349	( sighing, laughing )
1123	01:45:18.434	01:45:20.002	FATHER?,
1124	01:45:27.477	01:45:29.628	FATHER? ( grunts ),
1125	01:45:34.484	01:45:36.352	COME, IT'S TIME FOR BED, FATHER. ,
1126	01:45:36.354	01:45:39.355	WHAT? LET'S GET YOU TO BED.
1127	01:45:39.357	01:45:42.141	SALLY! SALLY!,
1128	01:45:42.143	01:45:43.775	COME. I CAN'T.
1129	01:45:43.777	01:45:45.894	YES. COME ON, FATHER.
1130	01:45:45.896	01:45:47.296	COME ON. COME, FATHER.
1131	01:45:47.298	01:45:48.948	John: I CAN'T.
1132	01:45:58.575	01:46:00.443	I NEED TO WRITE A LETTER,
1133	01:46:01.828	01:46:04.497	( groaning ),
1134	01:46:04.499	01:46:07.149	ARE YOU COMFORTABLE? ( grunts ),
1135	01:46:07.151	01:46:09.368	THOMAS? YES?,
1136	01:46:09.370	01:46:11.053	( panting ),
1137	01:46:15.458	01:46:17.760	TOMORROW IS THE FOURTH, YEAH?
1138	01:46:20.297	01:46:22.831	YES. IT IS, FATHER.
1139	01:46:22.833	01:46:26.269	IT WAS 50 YEARS AGO THAT OUR NATION WAS BORN.
1140	01:46:27.470	01:46:30.306	I MUST WRITE A LETTER TO JEFFERSON.
1141	01:46:30.308	01:46:32.325	FATHER, NO.
1142	01:46:32.327	01:46:34.226	TOMORROW WRITE TO HIM TOMORROW.
1143	01:46:34.228	01:46:36.045	( panting, grunting ) YOU CAN DO IT TOMORROW.
1144	01:46:39.082	01:46:40.750	GOOD.
1145	01:46:52.278	01:46:55.831	( wheezing, moaning )
1146	01:46:55.833	01:46:57.333	NO.
1147	01:47:17.187	01:47:19.121	( thunder rumbling ),
1148	01:47:28.114	01:47:30.699	( muttering ),
1149	01:47:30.701	01:47:34.019	NO, FATHER NO, FATHER. ,
1150	01:47:34.021	01:47:35.654	IT'S JULY THE FOURTH.
1151	01:47:35.656	01:47:37.573	IT WAS 50 YEARS AGO TODAY,
1152	01:47:37.575	01:47:39.275	OUR NATION WAS BORN.
1153	01:47:50.303	01:47:52.288	( crickets buzzing ),
1154	01:48:01.748	01:48:03.449	IT'S THE FOURTH.
1155	01:48:04.635	01:48:06.201	YES, SIR.
1156	01:48:06.203	01:48:08.070	OH.
1157	01:48:08.072	01:48:10.656	FETCH THE OTHERS.
1158	01:48:10.658	01:48:12.224	SALLY.
1159	01:48:23.720	01:48:25.787	( thunder rumbling ),
1160	01:48:25.789	01:48:28.758	( rain pattering ),
1161	01:48:28.760	01:48:31.476	( mumbling ) IS THAT CANNON FIRE?,
1162	01:48:31.478	01:48:34.780	FATHER, IT'S ONLY THUNDER. IT'S JUST THUNDER.
1163	01:48:38.268	01:48:41.871	( mumbling ) ISN'T THAT RIGHT, JOHN?
1164	01:48:43.139	01:48:44.907	JOHNNY?,
1165	01:48:44.909	01:48:47.276	HELP ME, CHILD.
1166	01:48:47.278	01:48:49.061	HELP ME, CHILD.
1167	01:48:50.229	01:48:51.997	HELP ME, CHILD.
1168	01:49:00.373	01:49:01.841	ABIGAIL.
1169	01:49:08.949	01:49:10.549	ABIGAIL.
1170	01:49:15.689	01:49:18.123	IT IS NO MATTER.
1171	01:49:18.125	01:49:19.658	YOU'RE MINE.
1172	01:49:22.011	01:49:23.863	IT'S TIME.
1173	01:49:28.134	01:49:29.918	( crickets chirping ),
1174	01:49:46.319	01:49:48.754	( sniffles ),
1175	01:49:48.756	01:49:50.672	( crying ) ( fly buzzing ),
1176	01:50:07.240	01:50:09.525	( thunder rumbling ),
1177	01:50:09.527	01:50:12.344	( wheezing ),
1178	01:50:14.681	01:50:16.382	THOMAS JEFFERSON.
1179	01:50:17.650	01:50:19.384	( crying ),
1180	01:50:22.405	01:50:24.006	THOMAS JEFFERSON...
1181	01:50:27.343	01:50:29.044	SURVIVES.
1182	01:51:30.240	01:51:33.008	John's voice: MY DEAREST FRIEND,
1183	01:51:33.010	01:51:34.910	WHETHER I STAND HIGH OR LOW,
1184	01:51:34.912	01:51:37.145	IN THE ESTIMATION OF THE WORLD,
1185	01:51:37.147	01:51:38.880	MY CONSCIENCE IS CLEAR.
1186	01:51:40.517	01:51:42.751	I THANK GOD I HAVE YOU,
1187	01:51:42.753	01:51:46.121	FOR A PARTNER IN ALL THE JOYS AND SORROWS,
1188	01:51:46.123	01:51:48.691	ALL THE PROSPERITY AND ADVERSITY OF MY LIFE...
1189	01:51:50.360	01:51:52.328	TO TAKE A PART WITH ME IN THE STRUGGLE.
1190	01:51:57.166	01:52:00.869	Abigail's voice: SHOULD I DRAW YOU THE PICTURE OF MY HEART,
1191	01:52:00.871	01:52:03.372	YOU WOULD KNOW WITH WHAT UNDESCRIBABLE PLEASURE,
1192	01:52:03.374	01:52:05.608	I HAVE SEEN SO MANY SCORES OF YEARS,
1193	01:52:05.610	01:52:07.610	ROLL OVER OUR HEADS...
1194	01:52:09.178	01:52:12.147	WITH AN AFFECTION HEIGHTENED AND IMPROVED BY TIME.
1195	01:52:15.017	01:52:16.752	NOR HAVE THE DREARY YEARS OF ABSENCE,
1196	01:52:16.754	01:52:19.655	IN THE SMALLEST DEGREE EFFACED FROM MY MIND,
1197	01:52:19.657	01:52:23.459	THE IMAGE OF THE DEAR, UNTITLED MAN TO WHOM I GAVE MY HEART.
1198	01:52:25.428	01:52:27.663	YOU COULD NOT BE,
1199	01:52:27.665	01:52:30.232	NOR DID I WISH TO SEE YOU,
1200	01:52:30.234	01:52:31.850	AN INACTIVE SPECTATOR.
1201	01:52:35.672	01:52:37.740	John's voice: NO, POSTERITY, ,
1202	01:52:37.742	01:52:40.208	YOU WILL NEVER KNOW HOW MUCH IT COST US,
1203	01:52:40.210	01:52:42.778	TO PRESERVE YOUR FREEDOM.
1204	01:52:42.780	01:52:44.780	I HOPE THAT YOU WILL MAKE A GOOD USE OF IT.
1205	01:52:46.783	01:52:49.451	IF YOU DO NOT,
1206	01:52:49.453	01:52:51.019	I SHALL REPENT IN HEAVEN,
1207	01:52:51.021	01:52:52.671	THAT I EVER TOOK HALF THE PAINS...
1208	01:52:54.357	01:52:56.191	TO PRESERVE IT.
1209	01:53:05.201	01:53:08.470	( theme music playing ),
